dt_iso,temp_mean,temp_min_min,temp_max_max,pressure_mean,humidity_mean,wind_speed_mean,wind_deg_mean,clouds_all_mean,rain_1d
2013-08-22,26.577916666666667,25.0,28.4,1011.5,80.66666666666667,3.9404166666666662,89.58333333333333,44.625,0.0
2013-08-23,26.309166666666666,24.0,29.0,1012.625,78.5,3.9458333333333333,114.58333333333333,31.708333333333332,0.0
2013-08-24,26.068749999999998,23.0,29.0,1012.125,80.75,3.5625,93.33333333333333,20.75,0.0
2013-08-25,26.616666666666664,25.0,29.0,1011.9166666666666,78.75,3.5083333333333333,102.5,28.208333333333332,0.0
2013-08-26,26.80125,25.0,29.0,1011.7083333333334,75.91666666666667,5.7875000000000005,114.58333333333333,25.666666666666668,0.0
2013-08-27,26.569166666666664,24.0,29.0,1012.4166666666666,78.125,5.1,104.16666666666667,21.25,0.0
2013-08-28,26.9275,25.0,29.1,1012.1666666666666,81.75,4.545833333333333,109.16666666666667,34.291666666666664,0.0
2013-08-29,27.14708333333333,26.0,29.0,1012.2083333333334,81.375,4.608333333333333,120.0,33.541666666666664,0.0
2013-08-30,27.243333333333336,26.0,29.3,1011.7083333333334,78.91666666666667,5.47,105.125,41.0,0.0
2013-08-31,27.183333333333334,26.0,29.0,1011.5416666666666,77.58333333333333,6.591666666666666,110.41666666666667,30.666666666666668,0.0
2013-09-01,27.15375,26.0,29.0,1012.0291666666667,78.45833333333333,7.379166666666666,110.41666666666667,29.583333333333332,0.0
2013-09-02,27.148750000000003,25.95,29.0,1012.0124999999999,76.91666666666667,6.12875,115.0,26.5,0.0
2013-09-03,26.927083333333332,25.5,28.7,1011.9708333333333,74.375,4.979166666666667,110.0,24.666666666666668,0.0
2013-09-04,26.931250000000002,25.7,29.0,1011.3083333333334,78.08333333333333,6.425,113.33333333333333,32.291666666666664,0.0
2013-09-05,27.004166666666666,25.0,29.0,1011.2083333333334,75.83333333333333,5.9624999999999995,113.75,24.166666666666668,0.0
2013-09-06,26.590416666666666,25.0,29.0,1011.4208333333332,77.45833333333333,3.4125,129.58333333333334,29.416666666666668,0.0
2013-09-07,26.961250000000003,25.0,30.0,1011.9583333333334,75.91666666666667,4.8,114.58333333333333,21.833333333333332,0.0
2013-09-08,26.395416666666666,22.0,29.1,1012.375,75.79166666666667,4.420833333333333,102.08333333333333,22.416666666666668,0.0
2013-09-09,25.597916666666666,22.0,29.0,1011.5,78.91666666666667,3.095833333333333,145.0,28.166666666666668,0.0
2013-09-10,26.53,24.0,29.2,1010.375,76.25,3.15,142.91666666666666,22.583333333333332,0.0
2013-09-11,26.732916666666668,25.7,29.3,1011.75,79.875,4.845833333333333,143.33333333333334,40.833333333333336,0.0
2013-09-12,26.86125,25.6,29.0,1012.5833333333334,80.125,5.916666666666667,114.58333333333333,37.708333333333336,0.0
2013-09-13,26.63625,23.0,29.0,1012.6666666666666,78.29166666666667,4.704166666666667,119.58333333333333,33.125,0.0
2013-09-14,26.848333333333333,24.6,29.3,1011.75,73.70833333333333,3.904166666666667,136.66666666666666,45.625,0.0
2013-09-15,26.28125,24.0,28.0,1011.125,77.75,4.491666666666666,129.58333333333334,52.708333333333336,0.0
2013-09-16,26.839166666666667,25.4,29.0,1011.5833333333334,75.66666666666667,5.370833333333334,144.16666666666666,41.458333333333336,0.0
2013-09-17,26.419166666666666,23.0,29.0,1011.0916666666667,76.41666666666667,4.908333333333333,121.375,36.708333333333336,0.0
2013-09-18,26.290833333333335,24.0,28.0,1011.0,75.04166666666667,2.75,166.25,58.125,0.0
2013-09-19,26.107916666666668,22.0,30.1,1010.6666666666666,74.66666666666667,3.266666666666666,134.16666666666666,30.625,0.0
2013-09-20,26.31958333333333,23.0,29.5,1011.6208333333334,74.16666666666667,3.525,144.58333333333334,23.416666666666668,0.0
2013-09-21,25.92375,22.9,29.0,1012.25,78.33333333333333,3.295833333333333,116.66666666666667,35.625,0.0
2013-09-22,26.532916666666665,24.8,29.2,1011.5,74.125,4.1875,147.91666666666666,39.166666666666664,0.0
2013-09-23,26.561666666666667,24.9,29.0,1011.2916666666666,78.75,5.75,136.66666666666666,38.75,0.0
2013-09-24,26.63875,25.0,29.0,1012.3333333333334,78.08333333333333,5.125,129.58333333333334,36.875,0.0
2013-09-25,26.53125,24.0,29.0,1013.7083333333334,76.41666666666667,4.633333333333334,142.08333333333334,36.041666666666664,0.0
2013-09-26,26.252916666666668,23.0,29.2,1013.6666666666666,75.08333333333333,3.4791666666666665,139.58333333333334,32.25,0.0
2013-09-27,25.86708333333333,22.8,30.0,1012.1666666666666,75.08333333333333,2.3833333333333333,155.83333333333334,32.083333333333336,0.0
2013-09-28,25.6975,23.0,29.0,1011.0416666666666,75.91666666666667,2.254166666666667,149.58333333333334,40.5,0.0
2013-09-29,26.804166666666664,23.6,30.0,1009.5,70.54166666666667,3.275,140.41666666666666,38.125,0.0
2013-09-30,27.067083333333333,24.0,30.0,1011.2916666666666,70.375,4.095833333333333,135.83333333333334,32.5,0.0
2013-10-01,27.474166666666665,26.0,30.0,1012.1083333333332,74.25,5.291666666666667,121.66666666666667,33.958333333333336,0.0
2013-10-02,27.456666666666667,25.0,30.0,1012.4541666666668,77.20833333333333,5.333333333333333,130.83333333333334,36.875,0.0
2013-10-03,26.73125,23.5,30.0,1012.0,76.0,2.1791666666666667,152.5,35.666666666666664,0.0
2013-10-04,26.633750000000003,24.0,30.0,1011.375,79.625,2.4004166666666666,214.5,21.708333333333332,0.0
2013-10-05,26.92833333333333,24.9,29.5,1010.9166666666666,79.16666666666667,2.670833333333333,196.66666666666666,19.291666666666668,0.0
2013-10-06,26.789583333333336,23.9,30.0,1010.2083333333334,79.16666666666667,2.495833333333333,193.75,33.75,0.0
2013-10-07,26.698333333333334,24.0,30.0,1011.25,76.79166666666667,2.5812500000000003,205.41666666666666,25.833333333333332,0.0
2013-10-08,26.732916666666668,23.9,30.0,1011.8916666666668,77.25,2.2624999999999997,133.33333333333334,32.041666666666664,0.0
2013-10-09,27.05458333333333,24.0,30.0,1012.875,74.33333333333333,2.091666666666667,122.5,41.875,0.0
2013-10-10,26.83,23.0,30.1,1012.4,75.04166666666667,3.204166666666667,144.58333333333334,26.458333333333332,0.0
2013-10-11,26.720416666666665,23.7,30.0,1011.5916666666667,77.83333333333333,2.3625000000000003,184.66666666666666,24.166666666666668,0.0
2013-10-12,26.538749999999997,24.0,29.0,1010.6833333333334,78.54166666666667,2.6791666666666667,193.33333333333334,42.625,0.0
2013-10-13,26.866249999999997,23.0,30.0,1011.375,74.75,2.6441666666666666,158.79166666666666,22.5,0.0
2013-10-14,26.94333333333333,24.8,29.1,1011.3041666666667,76.375,2.5416666666666665,204.16666666666666,28.958333333333332,0.0
2013-10-15,27.574583333333333,25.0,30.0,1011.3833333333333,77.5,2.52875,144.0,36.458333333333336,0.0
2013-10-16,28.707916666666666,26.7,32.0,1010.8666666666667,80.20833333333333,3.779166666666667,99.16666666666667,40.791666666666664,0.0
2013-10-17,28.47791666666667,26.0,31.0,1010.3333333333334,81.83333333333333,4.929166666666666,102.5,25.833333333333332,0.0
2013-10-18,28.65625,26.0,32.0,1009.7916666666666,81.08333333333333,4.3125,103.75,28.75,0.0
2013-10-19,28.717916666666667,26.0,32.0,1009.9499999999999,79.91666666666667,4.120833333333334,100.83333333333333,32.291666666666664,0.0
2013-10-20,28.43875,25.7,32.0,1009.5833333333334,80.95833333333333,3.4416666666666664,133.75,26.458333333333332,0.0
2013-10-21,28.413749999999997,24.9,31.0,1009.3000000000001,76.91666666666667,2.779166666666667,152.08333333333334,25.833333333333332,0.0
2013-10-22,28.824583333333333,25.0,32.0,1010.5833333333334,76.79166666666667,3.155,149.33333333333334,29.583333333333332,0.0
2013-10-23,28.06125,25.0,31.0,1010.35,77.0,2.85125,207.95833333333334,43.583333333333336,0.11
2013-10-24,27.940416666666668,25.0,31.0,1010.225,78.29166666666667,2.875,256.4166666666667,29.958333333333332,0.0
2013-10-25,27.74083333333333,25.0,30.0,1011.375,80.70833333333333,2.38875,174.16666666666666,32.5,0.0
2013-10-26,28.247083333333332,26.0,32.0,1011.2083333333334,77.58333333333333,2.4787500000000002,130.08333333333334,32.291666666666664,0.0
